id,title,text,context_tweet,pred_cot,gpt_regionalisms,dict_regionalisms,has_regionalisms
398843,"Empujones, corridas y botellazos en la despedida a Diego Maradona",@usuario Argentina,"Empujones, corridas y botellazos en la despedida a Diego Maradona https://t.co/nAXeuUnUOD","respuesta: En este caso, el término ""botellazos"" es una expresión regional en Argentina, que se refiere a lanzar botellas como acción violenta. La respuesta final es sí.",['botellazos'],[],True
362150,Detuvieron al hombre que admitió violar a su hija en audios de WhatsApp y fue tendencia en redes: un tío lo entregó,"@usuario Al paredón directo.
Fusilamiento sin piedad.
Pedazo de sorete mal cagado hijo de 1000 estadios de putas con sífilis!!",Detuvieron al hombre que admitió violar a su hija en audios de WhatsApp y fue tendencia en redes: un tío lo entregó | Por Federico Fahsbender https://t.co/R4JxhmaAJ8,"La expresión ""Pedazo de sorete mal cagado hijo de 1000 estadios de putas con sífilis"" no es un término regional del español de Argentina, es más bien un insulto fuerte. La respuesta final es no.",[],"['mal', 'sorete']",True
385604,Jonatan Viale aceptó las disculpas de Alberto Fernández,"@usuario Como les duele a los peronchos que les digan la verdad!!!! Solo saben insultar, porque no se pueden defender!",Jonatan Viale aceptó las disculpas de Alberto Fernández https://t.co/bLRZRy3vpw,No se identifica ninguna expresión regional en este texto. La respuesta final es no.,[],['peroncho'],True
355786,¿Se va del país? Juana Viale estaría tramitando la ciudadanía uruguaya,@usuario Con entonación incluída plis.,¿Se va del país? Juana Viale estaría tramitando la ciudadanía uruguaya https://t.co/njmHVCGiua https://t.co/PvnSHpU21E,"La expresión ""plis"" no es un regionalismo específico de Argentina, sino que es una forma coloquial de decir ""por favor"" que se utiliza en diversos países de habla hispana. Por lo tanto, la respuesta final es no.",[],['plis'],True
362706,"Leche de cucaracha, la nueva bebida nutritiva: ¿quién se anima a probarla?",@usuario No les alcanzó con recomendar comer tierra?,"Leche de cucaracha, la nueva bebida nutritiva: ¿quién se anima a probarla? https://t.co/SmPfCoqaxP","respuesta: La expresión ""comer tierra"" es un regionalismo de Argentina que se refiere a pasar por momentos difíciles o desagradables. La respuesta final es sí.",['comer tierra'],[],True
349154,"El Gobierno criticó el nuevo banderazo: ""Lo que me vuelve loco es que la convocatoria sea contagiarse""","@usuario Y dale Juana con la canasta... Es la CUARTA marcha y ya se ha COMPROBADO que NO suben los contagios. El problema es que desnuda su ineptitud, señor,","El Gobierno criticó el nuevo banderazo: ""Lo que me vuelve loco es que la convocatoria sea contagiarse"" https://t.co/5M17X8yDON","respuesta: La expresión ""Y dale Juana con la canasta"" es un regionalismo de Argentina que se usa para expresar cansancio o frustración por la repetición de una situación. La respuesta final es sí.",['y dale juana con la canasta'],['da'],True
366795,"Fue a robar a una casa y el dueño lo mató de un tiro: ""Reaccionó como cualquiera de nosotros"", dijo la familia del ladrón","@usuario Bien tia, traeme una que la votó","Fue a robar a una casa y el dueño lo mató de un tiro: ""Reaccionó como cualquiera de nosotros"", dijo la familia del ladrón https://t.co/tvbIiMQ7TZ","respuesta: La expresión ""bien tía"" es un término regional en Argentina que se utiliza para referirse de manera amistosa o cariñosa a una mujer. La respuesta final es sí.",['bien tia'],[],True
328361,Florencia Kirchner regresa a la Argentina luego de más de un año de tratamiento en Cuba,"@usuario Seguramente no estara haciendo la cola en el.aeropuerto,como el resto que estan esperando ser repatriados a su pais.",Cristina Kirchner anunció que regresa con su hija Florencia a la Argentina https://t.co/HMo9JGd8qa,"respuesta: La expresión regional ""haciendo la cola"" se refiere a hacer fila o esperar en la cola de un lugar. La respuesta final es sí.",['haciendo la cola'],['cola'],True
384193,"Manoseó a una mujer en la calle, fue denunciado y cayó por las cámaras de seguridad",@usuario Porqué querría alguien tocarle el trasero a una muchacha? Debe tener tantos bichos!,"#VIDEO Manoseó a una mujer en la calle, fue denunciado y cayó por las cámaras de seguridad #CrónicaPoliciales #DegeneradoAtacóAUnaMujer #ImágenesIndignantes https://t.co/NqcbiEumg5","En este caso, la expresión ""bichos"" no es un término regional del español de Argentina, sino más bien una forma coloquial de referirse a gérmenes o suciedad en general. Por lo tanto, la respuesta final es no.",[],"['bicho', 'tocar']",True
343878,"Coronavirus en Argentina: le otorgaron la prisión domiciliaria, golpeó a sus sobrinos y volvió a ser detenido","@usuario a ver si entiendo, ahora le piden al presidente que intervenga el poder judicial? pero eso no es que esta mal?","Coronavirus en Argentina: le otorgaron la prisión domiciliaria, golpeó a sus sobrinos y volvió a ser detenido
https://t.co/pmKZaRVNoO","La palabra ""a ver"" es una expresión común en el español de Argentina, utilizada para expresar interés en comprender o entender algo. Por lo tanto, la respuesta final es sí.",['a ver'],['mal'],True
395654,"Alberto Fernández: ""Me iría a un isla desierta con Máximo Kirchner""",@usuario Y daaaale !!,"Alberto Fernández: ""Me iría a un isla desierta con Máximo Kirchner "" https://t.co/J11MNnD5Yb https://t.co/ALGYab7Xch","La expresión ""daaale"" es de origen coloquial y es comúnmente utilizado en Argentina. La respuesta final es sí.",['daaale'],[],True
372976,"Hugo Moyano respaldó al Gobierno, criticó a Macri y minimizó las marchas de ""mujeres bien vestidas y alimentadas""",@usuario ¿Cómo les dicen a los dirigentes de la CGT y como está Moyano? 😏😏,"Hugo Moyano respaldó al Gobierno, criticó a Macri y minimizó las marchas de “mujeres bien vestidas y alimentadas” https://t.co/ZGQQ1DUaZi","La expresión ""mujeres bien vestidas y alimentadas"" es de carácter regional, ya que se utiliza en Argentina para referirse de manera despectiva a mujeres de clase alta. La respuesta final es sí.",['mujeres bien vestidas y alimentadas'],[],True
335617,Inseguridad: más de 4500 presos dejaron las cárceles durante la cuarentena,"@usuario pero como?? si las ""Lerenas"" de la vida aseguraban que no habia ninguno y se hacian las desentendidas del cacerolazo por este tema",Inseguridad: más de 4500 presos dejaron las cárceles durante la cuarentena https://t.co/vr67BXCeeH https://t.co/qcCpAq2Pz4,"respuesta: La expresión ""Lerenas"" es un término regional en Argentina usado para referirse de forma despectiva a aquellas personas que minimizan o niegan la existencia de problemas de inseguridad. La respuesta final es sí.",['lerenas'],['tema'],True
399743,"La advertencia de Dady Brieva: ""Los del campo tampoco van a ser muy felices cuando la muchachada salga a buscar comida""","@usuario Bien dado .
Ese es el problema estan dejando sin trabajo a todos.
No le queda otra que hacer lio ,
Lo lograron",La advertencia de Dady Brieva: 'Los del campo tampoco van a ser muy felices cuando la muchachada salga a buscar comida' https://t.co/f8YmXLLtSW,"respuesta: La expresión ""hacer lio"" es de carácter regional y se refiere a causar problemas o disturbios. La respuesta final es sí.",['hacer lio'],['lio'],True
383382,"Coronavirus en China: la fiesta ""de la carne de perro"" en Yulín, cada vez más cuestionada",@usuario Chinos del orto,"Coronavirus en China: la fiesta ""de la carne de perro"" en Yulín, cada vez más cuestionada https://t.co/tgAEKbLG5q","La expresión ""Chinos del orto"" es de carácter regional y coloquial en Argentina, usada como una forma despectiva de referirse a personas chinas. Por lo tanto, la respuesta final es sí.",['chinos del orto'],['orto'],True
383376,"Coronavirus en China: la fiesta ""de la carne de perro"" en Yulín, cada vez más cuestionada",@usuario Son unos hdp,"Coronavirus en China: la fiesta ""de la carne de perro"" en Yulín, cada vez más cuestionada https://t.co/tgAEKbLG5q","respuesta: La expresión ""hdp"" es una abreviatura regional en Argentina para referirse a alguien como un hijo de puta. La respuesta final es sí.",['hdp'],[],True
334426,"Esteban Lamothe: ""Me da pánico pensar qué hubiera sido de nosotros en esta pandemia si Mauricio Macri era el presidente""",@usuario Jajaja pobre! El cerebro es un músculo lamote! Úsalo please,"Esteban Lamothe: “Con Mauricio Macri como presidente durante la pandemia, hubiera sido un desastre” https://t.co/0GJGdw8Ddk","respuesta: La expresión ""lamote"" es una variante regional del apellido del actor Esteban Lamothe, utilizada en tono jocoso. La respuesta final es sí.",['lamote'],[],True
334041,"Mariana Genesio Peña pasa su cuarentena total con guantes, barbijo y desnuda: ""Mi cuerpo es el planeta Tierra""",@usuario pero a como estamos en el país hoy suben esta nota .mozo la cuenta x favor,"Mariana Genesio Peña pasa su cuarentena total con guantes, barbijo y desnuda: “Mi cuerpo es el planeta Tierra” https://t.co/igQITEEaKl","La expresión ""mozo la cuenta x favor"" es de carácter regional en Argentina, donde se utiliza coloquialmente en un restaurante para solicitar la cuenta al mesero. La respuesta final es sí.",['mozo la cuenta x favor'],[],True
394638,Escocia será el primer país del mundo que proveerá gratis tampones y toallas femeninas a todas las mujeres,"@usuario Ahora todos los legisladores kirchneristas y “aliados” van a querer imitar a Escocia. Bueno, imitémosla también en presión fiscal, les parece??

Empresas
🏴󠁧󠁢󠁳󠁣󠁴󠁿 30,6%
🇦🇷 106,3%

Personas
🏴󠁧󠁢󠁳󠁣󠁴󠁿 41%
🇦🇷 ~55%",Escocia será el primer país del mundo que proveerá gratis a todas las mujeres tampones y toallas femeninas https://t.co/TTUWCHBxmM,respuesta: No hay expresiones regionales en este comentario. La respuesta final es no.,[],"['aliado', 'kirchnerista']",True
388828,"""La China de Xi Jinping está redoblando el genocidio""","@usuario Maduro,XI Jinping,los amigos y aliados de Konchita Fernández y su jefa.",“La China de Xi Jinping está redoblando el genocidio” https://t.co/MMsRL2AdeK,"respuesta: La expresión ""Konchita Fernández"" es un término regional en Argentina que se refiere de manera despectiva a la expresidenta Cristina Fernández de Kirchner. La respuesta final es sí.",['konchita fernandez'],"['aliado', 'jefa']",True
399765,"La advertencia de Dady Brieva: ""Los del campo tampoco van a ser muy felices cuando la muchachada salga a buscar comida""",@usuario Alguien me puede apagar el micrófono a este señor???!!,La advertencia de Dady Brieva: 'Los del campo tampoco van a ser muy felices cuando la muchachada salga a buscar comida' https://t.co/f8YmXLLtSW,"La expresión ""la muchachada"" es un término regional en Argentina que se refiere de manera despectiva a un grupo de personas de clase baja o jóvenes que se comportan de forma inapropiada. La respuesta final es sí.",['la muchachada'],[],True
354764,"China alertó sobre brote de peste bubónica pero la OMS no lo considera de ""alto riesgo""","@usuario basta con estos inutiles
ya comprobamos que ""de alto riesgo"" son esa banda inservible","China alertó sobre brote de peste bubónica pero la OMS no lo considera de ""alto riesgo""
https://t.co/T2bps0Cm1l","La expresión ""en estos inútiles ya comprobamos que 'de alto riesgo' son esa banda inservible"" no contiene términos regionales del español de Argentina. La respuesta final es no.",[],"['alto', 'banda']",True
358462,"El pasacalles de los vecinos de Isidro Casanova con una advertencia a los ladrones: ""Si venís a robar, no llamamos a la Policía""",@usuario #PatriaSIPeroniaNO Si el kirchenirsmo defiende al chorro. nosotros debemos defender a nuestras familias.,"El pasacalles de los vecinos de Isidro Casanova con una advertencia a los ladrones: “Si venís a robar, no llamamos a la Policía” https://t.co/rUqW5dZkT5","respuesta: La expresión ""kirchnerismo"" no es un término regional del español de Argentina, ya que hace referencia al movimiento político liderado por los expresidentes Néstor Kirchner y Cristina Fernández de Kirchner. La respuesta final es no.",[],['chorro'],True
405667,Así quedó la iglesia de El Bolsón vandalizada por mapuches,"@usuario NADIE CONDENA ESTO  ? SI HUBIERA SIDO UNA SINAGOGA  QUE PASABA?
LA JERARQUIA CATÓLICA DICE ALGO O PORQUE SON MAPUCHES SE COSEN LA BOCA.",Así quedó la iglesia de El Bolsón vandalizada por mapuches https://t.co/HX65fLHMmO,"respuesta: La expresión ""se cosen la boca"" es de carácter regional en Argentina y se refiere a la actitud de no decir nada o no opinar sobre un tema delicado. La respuesta final es sí.",['se cosen la boca'],[],True
343086,Coronavirus: Baby Etchecopar dio positivo en el test de Covid-19,@usuario O PODER ABSOLUTO E INIMPUTÁVEL DA LAVA JATO E DA GLOBO,Coronavirus: Baby Etchecopar dio positivo en el test de Covid-19 https://t.co/UiKsiTTrB2 https://t.co/WezSpLR20h,Respuesta: El comentario no contiene expresiones regionales. La respuesta final es no.,[],['da'],True
333720,"""Deje de mentir"": Elisa Carrió criticó a Axel Kicillof por la gestión de la cuarentena",@usuario Nefasta! Vos mentiste toda tu vida! Ya deberás dar explicaciones,"""Deje de mentir"": Elisa Carrió criticó a Axel Kicillof y le pidió que se dedique a gobernar https://t.co/pSNvOG8HPI https://t.co/iL7Qb1tR6e","respuesta: La expresión ""Nefasta!"" no es un término regional del español de Argentina, ya que se puede utilizar en cualquier variedad del español para calificar algo de manera negativa. La respuesta final es no.",[],['dar'],True
341378,Coronavirus: Florencia Kirchner compartió una curiosa reflexión sobre la cuarentena,"@usuario Está minita está enferma??? Si no, que vuelva!",Coronavirus: Florencia Kirchner compartió una curiosa reflexión sobre la cuarentena https://t.co/0nI5GKR1NL https://t.co/8KSATPqhFK,"La expresión ""minita"" es una expresión regional argentina que se refiere de forma coloquial a una mujer joven o atractiva. La respuesta final es sí.",['minita'],['mina'],True
405399,Última encuesta: ¿Qué mujer superó a Alberto Fernández en imagen positiva?,@usuario Y que tiene que ver la foto del mamerto?,Última encuesta: ¿Qué mujer superó a Alberto Fernández en imagen positiva? https://t.co/LtXtx1gqqR https://t.co/Fve05cJa36,"La expresión ""mamerto"" es un término regional en Argentina que se utiliza de forma despectiva para referirse a una persona tonta o incompetente. La respuesta final es sí.",['mamerto'],['mamerto'],True
370042,La princesa Amalia es gorda: se puede decir pero ¿por qué es un insulto?,"@usuario La princesa Amalia creo es muchas otras cosas mucho más importante, que ser «gorda». No es un insulto, solo es de pelotudos superficiales.",La princesa Amalia es gorda: se puede decir pero ¿por qué es un insulto? https://t.co/bA8BKmt9LF,"La expresión ""pelotudos"" es un término regional en Argentina usado como un insulto para referirse a personas tontas o ignorantes. La respuesta final es sí.",['pelotudos'],"['pelotudo', 'princeso']",True
356363,El principal gremio docente nacional rechazó el regreso a las clases presenciales,"@usuario Educación no, pero fútbol si. 
El gobierno nacional debería sacar por decreto el comienzo de las clases con el cumplimiento de todos los protocolos. 
Sindicalistas parásitos, los privados si podemos trabajar con protocolos pero ustedes no? 
Que país inviable!",El principal gremio docente nacional rechazó el regreso a las clases presenciales https://t.co/9Vrg4d8vW8,"respuesta: La expresión ""sindicalistas parásitos"" no es necesariamente un término regional de Argentina, ya que puede ser utilizado en otros lugares, pero en el contexto argentino suele tener una connotación más común. La respuesta final es sí. ",['sindicalistas parasitos'],[],True
395652,"Alberto Fernández: ""Me iría a un isla desierta con Máximo Kirchner""","@usuario Vayanse!! Por favor, lleven a Cristina también","Alberto Fernández: ""Me iría a un isla desierta con Máximo Kirchner "" https://t.co/J11MNnD5Yb https://t.co/ALGYab7Xch","respuesta: La expresión ""vayanse"" es una expresión regional en Argentina que se utiliza como una forma de expresar incredulidad o sorpresa. La respuesta final es sí.",['vayanse'],[],True
379245,"Alberto Fernández: ""Las mujeres mueven el mundo, pero algunos hombres las ayudamos a hacerlo""",@usuario Vos Alverso????? 😳 Payaso,"Alberto Fernández: ""Las mujeres mueven el mundo, pero algunos hombres las ayudamos a hacerlo"" https://t.co/IwCw2rv5z6 https://t.co/29vnBw04Sv","respuesta: La expresión ""Vos Alverso"" es un juego de palabras que combina el apellido del presidente de Argentina, Alberto Fernández, con la palabra ""verso"", utilizada para referirse a algo falso o engañoso. Esta expresión no es un regionalismo, por lo que la respuesta final es no.",[],"['alverso', 'vos']",True
379448,El PAMI tendrá que pagar una cirugía para agrandar los pechos de una afiliada autopercibida mujer,"@usuario Nada me sobrepende de Zurdolandia, pero me llama la atencion que el jubilado tenga 44 años.",El PAMI tendrá que pagar una cirugía para agrandar los pechos de una afiliada autopercibida mujer | Por Patricia Blanco https://t.co/IObp8ZBnxq,"La expresión ""Zurdolandia"" en el comentario es un término regional usado en Argentina para referirse de manera despectiva a personas de ideología política de izquierda. La respuesta final es sí.",['zurdolandia'],[],True
390644,"Su novia es mexicana y Migraciones le exige casi 50 mil pesos para dejarla ingresar a la Argentina: ""El que paga, entra""",@usuario Búscate otra novia pibe,Su novia es mexicana y Migraciones le exige casi 50 mil pesos para dejarla ingresar a la Argentina | Por Cinthia Ruth https://t.co/dnNHPbdo7m,"respuesta: La expresión ""pibe"" es un término regional del español de Argentina para referirse a un joven hombre. La respuesta final es sí.",['pibe'],"['novia', 'pibe']",True
390406,Ginés González García: la vacunación podría ser en las escuelas y por el padrón electoral,@usuario El verdadero o el que usan para hacer fraude que está lleno de muertos?,Ginés González García adelantó que evalúan usar el padrón electoral para la vacunación https://t.co/IajGVulX0M,"respuesta: La expresión ""que está lleno de muertos"" es un término regional en Argentina usado para referirse al padrón electoral con nombres de personas fallecidas que aún figuran en él. La respuesta final es sí.",['que esta lleno de muertos'],[],True
399996,Joe Biden presentó su nuevo equipo de comunicación para la Casa Blanca compuesto enteramente por mujeres,"@usuario Si van a valorar un puesto para poner a alguien solo por su sexo en vez de por sus capacidades, vamos retrocediendo",Joe Biden presentó su nuevo equipo de comunicación compuesto enteramente por mujeres https://t.co/8Pla4Vxxkw,respuesta: No hay expresiones regionales en este texto. La respuesta final es no.,[],['puesto'],True
397021,Detienen a la hermana del jugador de River Nicolás de la Cruz con 40 kilos de cocaína,"@usuario Ya se, no me digas nada, es k, trabaja en algún municipio del cono urbano, e integra una organización social.....",Detienen a la hermana del jugador de River Nicolás de la Cruz con 40 kilos de cocaína https://t.co/VupqbBhCYm,"respuesta: La expresión ""cono urbano"" es un término regional en Argentina utilizado para referirse a las zonas suburbanas de las grandes ciudades. La respuesta final es sí.",['cono urbano'],"['congourbano', 'cono']",True
343935,Coronavirus: Mauricio Macri le pidió a Alberto Fernández repatriar a los argentinos varados en el exterior,"@usuario doná unos billetines mau, dale, no seas ratón",Coronavirus: Mauricio Macri le pidió a Alberto Fernández repatriar a los argentinos varados en el exterior https://t.co/ODgmxXGiNN https://t.co/1q1q4c58Xp,"respuesta: La expresión ""doná unos billetines mau"" es de carácter regional en Argentina, donde ""billetín"" se refiere a dinero en forma coloquial. La respuesta final es sí.","['dona unos billetines mau', 'billetin']",['dale'],True
366839,"Fue a robar a una casa y el dueño lo mató de un tiro: ""Reaccionó como cualquiera de nosotros"", dijo la familia del ladrón","@usuario Si se menciona ladrón que asuma sus consecuencia no importa si es hermano padre he hijo, sus actos tienen consecuencias y las consecuencias tienen un desafortunado fin y es la muerte 
!!!!!!!!!!!!","Fue a robar a una casa y el dueño lo mató de un tiro: ""Reaccionó como cualquiera de nosotros"", dijo la familia del ladrón https://t.co/tvbIiMQ7TZ","La expresión ""robar a una casa"" es una forma coloquial y regional en Argentina para referirse a cometer un robo en una vivienda. La respuesta final es sí.",['robar a una casa'],['secuencia'],True
405850,"Quién es Brenda Madrid, la jueza suplente que sobreseyó a Pablo Moyano",@usuario Grande fue el sobre y chica la incoherencia!!!!,"Perfil: quién es Brenda Madrid, la jueza suplente que sobreseyó a Pablo Moyano https://t.co/npQBNktuix https://t.co/BLaMzSO17U","La expresión ""Grande fue el sobre"" no es un regionalismo en el español de Argentina, ya que se refiere de forma literal al tamaño de un sobre. La expresión ""chica la incoherencia"" tampoco es un regionalismo, ya que se trata simplemente de un comentario sobre la contradicción en una situación. Por lo tanto, la respuesta final es no.",[],['al sobre'],True
379497,"""¿Por qué no vemos médicos trans?"": el reclamo de un prestigioso cardiólogo para que América sea más inclusiva",@usuario Es difícil ser médico con la cabeza quemada...,“¿Por qué no vemos médicos trans?”: el reclamo de un prestigioso cardiólogo para que América sea más inclusiva | Por Valeria Román https://t.co/19put40QqT,"respuesta: La expresión ""con la cabeza quemada"" es de carácter regional, en Argentina se utiliza para referirse a alguien que está estresado o quemado por problemas. La respuesta final es sí.",['con la cabeza quemada'],"['cabeza', 'quemado']",True
362996,"Denuncian que Ronaldinho pasa sus noches de fiesta con modelos durante su prisión domiciliaria: ""Hacen bailes hasta horas de la madrugada""","@usuario @usuario, Ronaldinho es mi pastor, trolas no me faltarán.",Denuncian que Ronaldinho pasa sus noches de fiesta con modelos durante su prisión domiciliaria: “Hacen bailes hasta horas de la madrugada” https://t.co/lgVSEfMFcr,"La expresión regional ""trolas"" se refiere a mujeres con comportamientos promiscuos. La respuesta final es sí.",['trolas'],[],True
327753,"Coronavirus en la Villa 31. ""Nos sentimos abandonados: hacer cuarentena sin agua es imposible""",@usuario Los k echan culpa x falta de agua? Agua falta hace una smna. Pero mientra todos hacíamos cuarentena  estricta esta gente estaba en las calles como nada. Lamentablemente ahora estan apareciendo  los casos.,Los infectados en villas porteñas crecieron un 80% en cuatro días https://t.co/8Cc7pgnSzG https://t.co/iOpldGjWAz,"respuesta: La expresión ""k"" se utiliza como abreviatura de ""kirchneristas"", haciendo referencia a seguidores del peronismo kirchnerista en Argentina. La respuesta final es sí.","['k', 'kirchneristas']",[],True
405379,Última encuesta: ¿Qué mujer superó a Alberto Fernández en imagen positiva?,@usuario PERO NO ES UNA MUJER ESO ES MACRI DIOS YA NI SABEN DISTINGUIR CONTRATEN EDITORES DE NUEVO,Última encuesta: ¿Qué mujer superó a Alberto Fernández en imagen positiva? https://t.co/LtXtx1gqqR https://t.co/Fve05cJa36,"La expresión ""eso es Macri"" es de carácter regional en Argentina, se usa para referirse a algo negativo o problemático, de manera despectiva. La respuesta final es sí.",['eso es macri'],['macri'],True
396722,"La emotiva dedicatoria de Luis Novaresio a su pareja, Braulio Bauab, en su cumpleaños",@usuario Eso mantengan en privado que me importa la vida personal de los gey.,"""Te amo "". La emotiva dedicatoria de Luis Novaresio a su pareja en su cumpleaños https://t.co/Hh63kaVA5U https://t.co/vNaUBjBkzx","respuesta: La expresión ""gey"" es una forma regional argentina de referirse a una persona homosexual. La respuesta final es sí.",['gey'],[],True
401944,Confusión por la foto de Alberto Fernández con activistas veganos en medio de las negociaciones con China por el acuerdo porcino,@usuario Confusión la de Alberto,Confusión por la foto de Alberto Fernández con activistas veganos en medio de las negociaciones con China por el acuerdo porcino | Por Nicolás Lucca https://t.co/aaBJzKsxBG,"La expresión ""la de"" en el contexto de Argentina es una forma coloquial de referirse a algo específico o particular. En este caso, se usa para resaltar la confusión en la que se encuentra Alberto Fernández. Por lo tanto, la respuesta final es sí, existe un término o expresión regional del español de Argentina en este caso.",['la de'],[],True
363130,La pregunta billonaria: ¿quién debería pagar el costo de la pandemia?,@usuario Si obviamente y desaparecer de la faz de la tierra. Mira el quilombo que armó. Se nos están muriendo todos....,La pregunta billonaria: ¿China debería pagar el costo de la pandemia? https://t.co/Ld5Ri2LxNj https://t.co/b1lFCr1BqZ,"La expresión ""quilombo"" es un término regional en Argentina utilizado para referirse a una situación desordenada, confusa o conflictiva. La respuesta final es sí.",['quilombo'],['quilombo'],True
403649,Villa Mascardi: impresionante operativo con tanquetas blindadas para que una fiscal ingresara a una zona controlada por mapuches,@usuario Puro teatro. Quieren simular que hacen pero ... NO.,Tensión en Villa Mascardi: mapuches resisten el desalojo de un predio usurpado https://t.co/8X6nnuOh21,"La expresión ""puro teatro"" es una expresión coloquial y regional en Argentina que se utiliza para referirse a una situación en la que se está fingiendo o actuando de manera exagerada. La respuesta final es sí.",['puro teatro'],[],True
390007,"Con una caravana de autos, homenajearon a Néstor Kirchner en Plaza de Mayo",@usuario La nuestra #8NTodosAlaCalle  y les pinchamos el globo de Néstor!,La caravana en homenaje a Néstor Kirchner llegó a la Plaza de Mayo https://t.co/mxEfATziXS,"respuesta: La expresión ""pinchar el globo"" es de carácter regional, se refiere a desmontar o desmitificar a alguien o algo. La respuesta final es sí.",['pinchar el globo'],['pinchar'],True
328869,"El desesperado pedido de Actrices Argentinas ante la violencia de género en cuarentena: ""Es urgente""","@usuario Que actrices, son militantes komplices y korruptas","El desesperado pedido de Actrices Argentinas ante la violencia de género en cuarentena: ""Es urgente"" https://t.co/ARA0WcCFw3","respuesta: La expresión ""militantes komplices y korruptas"" contiene un regionalismo en la ortografía utilizada, con el uso de la letra ""k"" en lugar de la ""c"". Este tipo de escritura es característico de ciertas comunidades en Argentina y otros países de habla hispana. La respuesta final es sí.","['militantes komplices y korruptas', 'k', 'c']",[],True
393075,China lanzó una peligrosa venganza por los reportes sobre la eficacia de una de sus vacunas,@usuario Que asco los chinos de mierda.,China lanzó una peligrosa venganza por los reportes sobre la eficacia de una de sus vacunas https://t.co/65PypL41wL,"La expresión ""los chinos de mierda"" puede considerarse un término regional, ya que se utiliza de manera despectiva en Argentina para referirse a personas de origen chino. La respuesta final es sí.",['los chinos de mierda'],[],True
349169,"El Gobierno criticó el nuevo banderazo: ""Lo que me vuelve loco es que la convocatoria sea contagiarse""",@usuario @usuario contagiarse d kkszurdosdelincuentes? La verdadera pandemia es la #infectadura cuarentena eterna para gobernar,"El Gobierno criticó el nuevo banderazo: ""Lo que me vuelve loco es que la convocatoria sea contagiarse"" https://t.co/5M17X8yDON","La expresión ""kkszurdosdelincuentes"" es una expresión regional del español de Argentina, utilizada de manera despectiva para referirse a personas de ideología política opuesta. La respuesta final es sí.",['kkszurdosdelincuentes'],['plandemia'],True
379251,"Alberto Fernández: ""Las mujeres mueven el mundo, pero algunos hombres las ayudamos a hacerlo""","@usuario TODOS LOS POLÍTICOS SIN DISTINCIÓN DE PARTIDO, SON NUESTROS MAYORES ENEMIGOS !!
FUERA POLÍTICOS CHORROS, HAY QUE ECHARLOS A TODOS !! ES MOMENTO PARA LOS LIBERTARIOS
#ArgentinaEnLibertad
#BastaDeImpuestos
#BastaDeSocialismo
#BastaDePopulismo
#QueSeVayanTodos 
#CierrenelCentral","Alberto Fernández: ""Las mujeres mueven el mundo, pero algunos hombres las ayudamos a hacerlo"" https://t.co/IwCw2rv5z6 https://t.co/29vnBw04Sv","La expresión ""chorros"" en el comentario es un término regional en Argentina utilizado para referirse a los políticos corruptos. La respuesta final es sí.",['chorros'],['chorro'],True
354672,"Baby Etchecopar, contra las feministas: ""Convirtieron una lucha legítima en una payasada""","@usuario una payasada que está muy cerca de ser el nuevo ""fascismo"" muy violentas en su verborragia esas HDPs que no respetan nuestras libertades individuales y nos miran amenazantes... ❤️🙏","Baby Etchecopar, contra las feministas: ""Convirtieron una lucha legítima en una payasada"" https://t.co/KhS5pn3WNV https://t.co/MLa7Wml301","La expresión ""HDPs"" es una expresión regional del español de Argentina, refiriéndose a ""hijas de puta"". La respuesta final es sí.","['hdps', 'hijas de puta']",[],True
345803,"Ginés González García: ""Cuando el problema del coronavirus era de la Ciudad, se hizo una cuarentena para todo el país""",@usuario Q sorete de persona,"Ginés González García: ""Cuando el problema del coronavirus era de la Ciudad, se hizo una cuarentena para todo el país"" https://t.co/iKcWXRFnBM","respuesta: La expresión ""Q sorete"" es una forma de escribir coloquialmente ""qué sorete"", siendo ""sorete"" un término vulgar regional en Argentina que se usa para referirse a una persona desagradable o despreciable. La respuesta final es sí.","['q sorete', 'que sorete', 'sorete']",['sorete'],True
383299,"Por el coronavirus, Alberto Fernández avaló la prisión domiciliaria para presos comunes",@usuario Es un hdp inutilllllll,"Por el coronavirus, Alberto Fernández avaló la prisión domiciliaria para presos comunes https://t.co/v3wU6Q1Y2q","respuesta: La expresión ""hdp"" es un término coloquial regional en Argentina que significa ""hijo de puta"". La respuesta final es sí.","['hdp', 'hijo de puta']",['hdp'],True
389964,"Con una caravana de autos, homenajearon a Néstor Kirchner en Plaza de Mayo",@usuario poca gente... 3 gatos locos diría pero con autos caros! que anticapitalista!,La caravana en homenaje a Néstor Kirchner llegó a la Plaza de Mayo https://t.co/mxEfATziXS,"respuesta: La expresión ""3 gatos locos"" es un término regional utilizado en Argentina para referirse a un grupo pequeño de personas. La respuesta final es sí.",['3 gatos locos'],"['gato', 'loco']",True
396078,"Graciela Camaño: ""No hay conducción bifronte, la gestión la conduce Cristina Kirchner""",@usuario @usuario Sos un traidora a la patria una groncha ladrona,"Graciela Camaño: ""No hay conducción bifronte, la gestión la conduce Cristina Kirchner""

""Me considero una diputada opositora, no estoy conforme con la dirigencia política, porque se ha perdido mucho nivel con los años"", dijo la legisladora.

https://t.co/3gT0n2GpGu","respuesta: La expresión ""groncha"" es un término regional en Argentina que se usa de forma despectiva para referirse a una mujer promiscua o de malos modales. La respuesta final es sí.",['groncha'],['groncho'],True
