id,context_tweet,text,WOMEN,PRED_WOMEN_gpt,PRED_WOMEN_beto,PRED_WOMEN_mixtral,pred_cot_gpt,pred_cot_mixtral,regional
396236,Pedro Sánchez: “Argentina es hoy una nación más feminista” https://t.co/5s89M2akC5,"@usuario Argentina hoy es una nación genocida de los más indefensos, los niños por nacer y los jubilados.",False,1,0,0,"El texto contiene un fuerte rechazo hacia la legislación en Argentina que protege los derechos de las mujeres y se refiere al aborto como un genocidio de los niños por nacer. Si bien se refiere a un grupo específico (los no nacidos), este tipo de discurso puede considerarse como parte de la postura anti-feminista o anti-derechos de las mujeres. Por lo tanto, la respuesta final es ""mujer"".","El texto critica al gobierno argentino por su política feminista, pero lo hace en el contexto de una acusación de genocidio contra los niños por nacer y los jubilados. La respuesta final es 'nada'.",False
382166,"Elizabeth Gómez Alcorta: “Por la pandemia, vamos a tener una suba de los femicidios y travesticidios” | Por Luciana Peker https://t.co/OGEL4INojA","@usuario Yo pense que con la letra E, el curro del Ministerio de la Mujer y el nepotismo de las mujeres del Gobierno iba a solucionar ese problema.",False,0,0,1,"El texto hace referencia al Ministerio de la Mujer y al nepotismo de las mujeres del Gobierno, de manera despectiva y desconfiada. Sin embargo, no contiene un discurso de odio contra las mujeres en general ni contra las personas de la comunidad LGBTI. No hay discurso de odio en este caso. La respuesta final es ""nada"".","El texto critica el Ministerio de la Mujer y su titular, Elizabeth Gómez Alcorta, por no solucionar el problema de los femicidios y travesticidios. Además, lo hace con un tono despectivo hacia las mujeres en general, al sugerir que el problema no se soluciona porque las mujeres son nepotistas. La respuesta final es ""mujer"".",True
345180,Coronavirus: el duro insulto de Claudio Zin contra Ofelia Fernández en la radio https://t.co/W0xcjmSdi2 https://t.co/tLSj8Bt9Nv,"@usuario Que esta pendeja ,toma colegios quemé las etapas de la adolescencia, y deje  las opiniones para los mayores",True,0,0,1,"El texto contiene un insulto a Ofelia Fernández al referirse a ella como ""pendeja"" de manera despectiva por su juventud. Si bien el comentario puede considerarse como una forma de menospreciar a la joven política, no se observa discurso de odio hacia ninguna característica protegida en particular. La respuesta final es ""nada"".","El texto se refiere a Ofelia Fernández como ""pendeja"", un término despectivo para referirse a una mujer joven. Además, sugiere que no debería expresar sus opiniones por ser joven. La respuesta final es ""mujer"".",False
395647,"Alberto Fernández: ""Me iría a un isla desierta con Máximo Kirchner "" https://t.co/J11MNnD5Yb https://t.co/ALGYab7Xch",@usuario Y que estás esperando corazón?!?!? Pero llévate a la Porota también eh!!!,False,0,0,1,"El texto hace referencia de manera despectiva al físico de Cristina Fernández de Kirchner (""Porota""), pero no tiene un discurso de odio hacia una característica protegida. La respuesta final es ""nada"".","El texto se refiere a la presidenta Cristina Fernández de Kirchner como ""Porota"", un apodo despectivo. La respuesta final es ""mujer"".",False
399969,Joe Biden presentó su nuevo equipo de comunicación compuesto enteramente por mujeres https://t.co/8Pla4Vxxkw,"@usuario Re facho el trump siendo sexista.

Ah, era biden? Bueno, entonces no pasa nada",False,1,0,1,"El texto en cuestión utiliza un término despectivo (""facho"") para señalar a Trump y luego minimiza el hecho de que el equipo de comunicación de Biden está compuesto por mujeres. Esto implica un sesgo de género al considerar que Trump sería malo por ser sexista, pero que no hay problema con Biden por hacer lo mismo. Por lo tanto, la respuesta es ""mujer"".","El texto critica el hecho de que el equipo de comunicación de Biden esté compuesto enteramente por mujeres, sugiriendo que es sexista. La respuesta final es ""mujer"".",False
348949,"Mayra Mendoza: “Promover que la gente salga a la calle y celebrar me parece una actitud muy miserable, egoísta e irresponsable” | Por Mariana Dahbar https://t.co/2OJRkPIDVz",@usuario Y @usuario  no te escuché  hablando de Moyano y compañía cuando bloquearon la entrada de mercado libre.. eso está justificado??,False,0,0,1,"El texto critica a Mayra Mendoza por su postura frente a las celebraciones en la calle durante la pandemia, pero no contiene discurso de odio ni alude a ninguna característica protegida. La respuesta final es ""nada"".","El texto critica a Mayra Mendoza por su opinión sobre las manifestaciones en la calle, pero luego compara su situación con la de Moyano y compañía, sugiriendo que sus acciones son justificadas. Esto implica una falta de respeto hacia Mayra Mendoza. La respuesta final es ""mujer"".",False
359386,Eugenio Zaffaroni: “Con Macri no hubiéramos tenido cuarentena y tendríamos miles de muertos” https://t.co/DhKGcEjTzz https://t.co/0XURGdhX3C,@usuario VOS ZAFARONI HDP CUIDATE Y NO HABLES MAS PUTO DE MIERDA,False,0,0,1,"El texto contiene insultos homofóbicos hacia Eugenio Zaffaroni (""puto"") y deseo de daño físico (""cuidate y no hables más""). Por lo tanto, el discurso de odio presente es ""lgbti"".","El texto insulta a Eugenio Zaffaroni con palabras despectivas y homofóbicas. La respuesta final es ""mujer, lgbti"".",True
333383,El exabrupto de Rodolfo Barili con una modelo que se metió en el baúl de un auto para violar la cuarentena https://t.co/CjDhIG9khj,"@usuario Y se quedó corto. ESTÚPUDA, HUEVA, GATO y más. Con RAZÓN 👏",True,0,1,1,"El texto contiene insultos como ""estúpida"", ""hueva"" y ""gato"", pero ninguno de ellos hace referencia a una característica protegida. La respuesta final es ""nada"".","El texto repite y aplaude el insulto de ""estúpida"" hacia una mujer. La respuesta final es ""mujer"".",True
400671,#YoMeOcupo: la campaña que le habla a los varones para que se hagan cargo de las tareas domésticas https://t.co/P2AE8QsdGD,@usuario Vayan ustedes a levantar ladrillos y revocar.,False,0,0,1,"El texto contiene un tono despectivo hacia los varones, sugiriendo que las tareas domésticas son exclusivas de las mujeres. Aunque no se hace referencia directa a una característica protegida, existe un mensaje sexista implícito. La respuesta final es ""nada"".","El texto muestra un desprecio hacia las tareas domésticas y hacia las mujeres que las realizan. La respuesta final es ""mujer"".",False
330614,"""No soy feminista, soy mujer "", la frase de Viviana Canosa que generó polémica https://t.co/82hsZ7xJsM https://t.co/6Jjp37b233",@usuario Polémica estúpida... Si es mujer 😁🤷‍♀️🤦‍♀️ polémica es que diga que es perro 😁😁😁😁,False,1,0,0,"El texto se burla de la frase de Viviana Canosa mencionando que es polémica solo si ella dijera que es un perro, insinuando que es absurdo identificarse como mujer en lugar de otro ser. Aunque no se dirige directamente al movimiento feminista, se está ridiculizando la identificación de género de Canosa, lo cual está relacionado con las mujeres. Por lo tanto, la respuesta final es ""mujer"".","El texto se burla de Viviana Canosa y la descalifica llamándola ""estúpida"". No hace ninguna alusión a una característica protegida. La respuesta final es 'nada'.",False
352291,Coronavirus: la ONU pide reducir la población carcelaria para contener la pandemia https://t.co/9vZC0NGQwN,"@usuario Que buena idea @usuario por que también no piden que les entreguen armas así no pierden tiempo consiguiendo una o a los violadores se les lleven mujeres donde fijen domicilio para no ""violar"" también la cuarentena?",False,1,0,1,"El texto contiene una referencia despectiva a los violadores y una burla hacia las mujeres afectadas, lo cual implica un discurso de odio hacia las mujeres. También se refiere a los presos de manera peyorativa. La respuesta final es ""mujer, nada"".","El texto muestra un desprecio hacia los presos, sugiriendo que son violadores y que deberían ser tratados como tales. Además, muestra un desprecio hacia las mujeres, sugiriendo que deberían ser entregadas a los presos para que las violen. La respuesta final es ""mujer, clase"".",False
364979,"La otra batalla mundial, el otro enemigo invisible: “La violencia contra las mujeres es pandemia hace siglos” | Por Thelma Fardin https://t.co/mHSJ3PFKEh",@usuario Turras y zorras es lo q son x algo pasan las cosas,True,1,1,1,"El texto utiliza términos despectivos (""turras"" y ""zorras"") para referirse a las mujeres de manera despectiva. Además, implica que las mujeres son responsables de la violencia que sufren (""por algo pasan las cosas""). Por lo tanto, el tweet contiene discurso de odio hacia las mujeres. La respuesta final es ""mujer"".","El texto se refiere a las mujeres como ""turras y zorras"", lo que implica una descalificación de su carácter. La respuesta final es ""mujer"".",True
394618,Escocia será el primer país del mundo que proveerá gratis a todas las mujeres tampones y toallas femeninas https://t.co/TTUWCHBxmM,"@usuario Bueno mejor que el gobierno de @usuario que se habían agotado todo lo que usan las damas en ""esos días"" y chorreaban por veredas y parques...Una porquería me contaron.",False,1,0,1,"El texto contiene un comentario despectivo hacia las mujeres y su período menstrual, sugiriendo que el gobierno no les proveería tampones y toallas femeninas. Aunque no se enfoca en un individuo en particular, si se dirige hacia las mujeres en general. La respuesta final es ""mujer"".","El texto se refiere a las mujeres que menstrúan como ""damas"" y sugiere que son sucias y dejan manchas en las calles. La respuesta final es ""mujer"".",False
388224,El inédito cruce entre la China Suárez y Nancy Pazos por el jubilado de Quilmes https://t.co/rPv5ybYwxG https://t.co/Zi31jyVYVI,"@usuario Se banca a la China a morir , el chorro murio por chorro, y Pazos afloja la envidia por Dios.",False,0,0,1,"El texto contiene insultos hacia Nancy Pazos (""envidia"") pero no hace ninguna alusión a una característica protegida. La respuesta final es ""nada"".","El texto se refiere a la China Suárez como ""chorro"", un término despectivo que implica que es una ladrona. Además, se refiere a Nancy Pazos con un tono despectivo. La respuesta final es ""mujer"".",True
380736,😱🔥[¡INESPERADO!]😱🔥 Luis Novaresio recomendó un juguete sexual en las redes &gt;&gt;&gt; El periodista compartió en sus redes sociales una peculiar noticia sobre un objeto para el placer masculino que se volvió viral. ¡Entrá a la nota y mirá! https://t.co/U8NuqEKeQX,@usuario Ta grandecito para hacerse el banana,False,0,0,1,"El texto hace referencia a la sexualidad de Luis Novaresio de una manera despectiva y despreciativa, pero no contiene discurso de odio. La respuesta final es ""nada"".","El texto se refiere a Luis Novaresio como ""grande"" y le sugiere que es demasiado mayor para jugar con juguetes sexuales. Esto es una forma de burlarse de su vida privada y sexual. La respuesta final es ""mujer"".",True
387339,Ivana Nadal se cansó de la criticaran y sorprendió con su respuesta: “Gracias a Dios a fin de año me voy del país” https://t.co/ejHs0hGFwg,@usuario Y pero en sus redes va a seguir mostrando el orto,True,0,0,1,"El texto contiene un comentario sexual despectivo hacia Ivana Nadal (""mostrando el orto"") pero no menciona ninguna característica protegida. La respuesta final es ""nada"".","El texto critica a Ivana Nadal por mostrar su cuerpo en las redes sociales. La respuesta final es ""mujer"".",True
344459,"Alicia Castro le pide al Gobierno que ""no confíe"" en la vacuna de Oxford para el coronavirus y pruebe ""la rusa, china y cubana"" https://t.co/VSnhIDeWSj","@usuario comunista hija de re mil puta, anda a vivir a cuba, rusia o china  y dejanos de romper las bolas a nosotros",True,0,0,0,"El texto contiene insultos hacia Alicia Castro por su orientación política comunista, y utiliza un lenguaje despectivo y violento contra ella. A pesar de que se menciona a China, Rusia y Cuba de manera negativa, el discurso de odio principal es hacia la orientación política de la persona. La respuesta final es ""nada"".","El texto insulta a Alicia Castro por su supuesta ideología política (comunista) y desea que se vaya a vivir a Cuba, Rusia o China. La respuesta final es ""clase"".",True
369251,La crítica de Juana Viale a la foto de Alberto Fernández y Hugo Moyano https://t.co/jYpE7KEszY https://t.co/r8crp9DKKP,"@usuario Son negros #Juana y no prestes mucho atención  Juana Azurduy,,concubina del presidente no la observe mucho  porque de dara un #ACV. Impresentable,amerindia,bachillerato arañando . Que Bonita imagen brindamos al mundo. Primera,dama una borruquita rodillas gastadas.",True,1,0,0,"El texto contiene un discurso de odio hacia personas de raza negra (""son negros""), hacia Juana Azurduy (""concubina del presidente, amerindia""), aludiendo además a su aspecto físico (""borruquita, rodillas gastadas""). También contiene insultos hacia la presidenta de otro país (""Juana""), y al nivel educativo (""bachillerato arañando""), lo cual puede considerarse clasista. La respuesta final es ""racismo, mujer, clase"".","El texto contiene varios insultos y descalificaciones hacia Juana Viale, Hugo Moyano y el presidente Alberto Fernández. En particular, se refiere a Juana Viale como ""negra"" y ""amerindia"", lo que implica un desprecio por su ascendencia indígena. También se refiere a ella como ""borruquita"" y ""bachillerato arañando"", lo que implica un desprecio por su educación y origen social. La respuesta final es ""racismo, clase"".",False
327589,Coronavirus y encierro forzoso: advierten que puede aumentar la violencia contra mujeres y niños https://t.co/Sg0V0qNAhp,@usuario Eso por poner en prioridad el aborto en vez de hacer algo con las mujeres que tienen miedo de denunciar a sus parejas y por eso se quedan conviviendo con ellos.,False,1,0,1,"El texto muestra una postura en contra del aborto y critica a mujeres que no denuncian a sus parejas violentas. Aunque no contiene un discurso de odio directo hacia las mujeres, implica que las mujeres que buscan acceder al aborto son irresponsables, lo cual perpetúa estereotipos de género. La respuesta final es ""mujer"".","El texto critica la priorización del aborto y sugiere que las mujeres que no denuncian a sus parejas violentas son culpables de su situación. Esto es una forma de victim-blaming y muestra un desprecio hacia las mujeres. La respuesta final es ""mujer"".",False
346090,El Presidente postergó el envío de la ley de aborto al Congreso por la pandemia de coronavirus https://t.co/PwG52mmUlP,"@usuario Dónde están todas las chiruzas puteando a Alberso, eh??? Todas calladitas la boca, no?? Qué bola de inservibles!",True,1,0,1,"El texto utiliza un término despectivo para referirse a mujeres (""chiruzas"") y los califica de inservibles. A pesar de no ser un discurso de odio explícito, refleja un tono sexista y despectivo hacia las mujeres que expresan su opinión. La respuesta final es ""mujer"".","El texto se refiere a las personas que apoyan el aborto como ""chiruzas"" y ""inservibles"", y las acusa de hipocresía. Esto es un ataque a las mujeres que defienden sus derechos reproductivos. La respuesta final es ""mujer"".",False
372960,"Hugo Moyano respaldó al Gobierno, criticó a Macri y minimizó las marchas de “mujeres bien vestidas y alimentadas” https://t.co/ZGQQ1DUaZi",@usuario Está discriminando @usuario,False,1,0,0,"El texto menciona a las ""mujeres bien vestidas y alimentadas"", lo cual puede interpretarse como una forma de desacreditar a las mujeres que participan en marchas de protesta. Aunque no utiliza un lenguaje soez o directamente ofensivo, sí contiene una actitud discriminatoria hacia un grupo de mujeres en función de su nivel socioeconómico. La respuesta final es ""mujer"".","El texto no contiene un discurso de odio, pero sí una crítica a la declaración de Hugo Moyano. La respuesta final es 'nada'.",False
368060,"Martha Rosenberg: “En situación de pandemia, legalizar el aborto es más urgente que nunca” | Por Mariana Fernández Camacho https://t.co/drwsysry27","@usuario Legalizar la Esclavitud es más urgente que nunca.

Legalizar la Eutanasia es más urgente que nunca.

Reducir la población es más urgente que nunca.

Tomar mate es más urgente que nunca.",False,0,0,1,"El texto parodia la postura de Martha Rosenberg respecto a la legalización del aborto, usando ejemplos extremos y ridiculizando su argumento. No contiene discurso de odio hacia ninguna característica protegida. La respuesta final es ""nada"".","El texto compara el aborto con la esclavitud y la eutanasia, lo que implica una falta de respeto hacia las mujeres que buscan interrumpir un embarazo no deseado. La respuesta final es ""mujer"".",False
354871,"""Tucán redimido"": El duro descalificativo de Maximiliano Guerra hacia Florencia Kirchner https://t.co/LMnHQGYAkK https://t.co/BPd4d6tMJ9",@usuario Y para que las queremos acá si son un estorbo. Vayan a Cuba y descansen,False,0,0,1,"El tweet contiene un descalificativo contra Florencia Kirchner y sugiere que es un estorbo y que debería irse a Cuba. Si bien es una crítica política, no contiene discurso de odio hacia una característica protegida en particular. La respuesta final es ""nada"".","El texto desprecia a Florencia Kirchner y a las personas que apoyan a la expresidenta Cristina Fernández de Kirchner. La respuesta final es ""mujer"".",False
376468,"Andrea del Boca, Thelma Fardin y Leonor Benedetto se ponen el la piel de las ""mujeres inmortales"" de la Argentina https://t.co/rPgVEa79ym https://t.co/vTItMuKyLh",@usuario Inmortales dejarán de ser cuando vean quiénes las personifican.,False,0,0,1,"El texto no contiene discurso de odio. Aunque puede ser interpretado como una crítica hacia las actrices mencionadas, no hace referencia a ninguna característica protegida ni utiliza un lenguaje discriminatorio. La respuesta final es ""nada"".","El texto critica a las actrices por personificar a ""mujeres inmortales"" de la Argentina, sugiriendo que no son merecedoras de tal honor. La respuesta final es ""mujer"".",False
396220,Pedro Sánchez: “Argentina es hoy una nación más feminista” https://t.co/5s89M2akC5,"@usuario Sí, re feminista, las mujeres pobres les van a pagar el aborto a las ricas en la clínica De Los Arcos con el IVA de los fideos, muy sororas.",False,1,1,1,"El texto menciona a las mujeres pobres y a las mujeres ricas de manera despectiva, con connotaciones clasistas. También ridiculiza el feminismo al insinuar que las mujeres pobres pagarán el aborto de las ricas con el IVA de los fideos. La respuesta final es ""mujer, clase"".","El texto critica el feminismo y la clase social de las mujeres. La respuesta final es ""mujer, clase"".",False
406492,La aberrante arenga machista que dio el preparador físico de Güemes de Santiago del Estero https://t.co/xmV5xrlu9x,@usuario Dejate de joder PELOTUDA....,False,0,0,1,"El texto contiene un insulto hacia la persona mencionada, pero no menciona ninguna característica protegida en particular. La respuesta final es ""nada"".","El texto se refiere a una mujer como ""pelotuda"", un insulto despectivo. La respuesta final es ""mujer"".",True
359606,Polémica en las redes por el actor que personificó a Manuel Belgrano y habló en lenguaje inclusivo https://t.co/zp904FUkPj,@usuario Si Belgrano se levanta te caga a patadas y te deja las bolas como bandera pelotudo..hdp,False,0,0,1,"El texto contiene insultos (""pelotudo"" y ""hdp"") pero no menciona nada relacionado con características protegidas. La respuesta final es ""nada"".","El texto insulta al actor y desea que lo agreda Manuel Belgrano. Además, utiliza un lenguaje misógino y homofóbico. La respuesta final es ""mujer, lgbti"".",True
364960,"La otra batalla mundial, el otro enemigo invisible: “La violencia contra las mujeres es pandemia hace siglos” | Por Thelma Fardin https://t.co/mHSJ3PFKEh",@usuario PERO LA CONCHA DE MI RE PUTA MADRE,False,1,0,0,"El texto contiene un insulto muy agresivo y vulgar hacia las mujeres, utilizando un lenguaje sexista y de abuso. La expresión es claramente despectiva hacia las mujeres y su sexualidad. La respuesta final es ""mujer"".",El texto contiene un insulto que no hace referencia a ninguna característica protegida. La respuesta final es 'nada'.,True
368970,"Romina Manguel apuntó contra Susana Giménez: ""Mucha gente la quiere y a mí me incomoda"" https://t.co/kyczDYLGfZ","@usuario A SG hay que meterle una estampilla For Export en el culo y que no vuelva más....Ignorante,bruta y tilinga.",False,0,1,0,"El texto contiene insultos hacia Susana Giménez y la califica de ignorante, bruta y tilinga. A pesar de no mencionar directamente ninguna característica protegida, el tono hostil e irrespetuoso del mensaje hacia una figura pública como Susana Giménez podría considerarse despectivo. Por lo tanto, la respuesta final podría ser ""nada"".","El texto insulta a Susana Giménez llamándola ""ignorante, bruta y tilinga"". Aunque no se refiere a una característica protegida, el tono es agresivo y despectivo. La respuesta final es ""nada"".",True
382004,Qué hubiese pasado en otros países con la mujer que mordió y arrojó gas pimienta a los policías en Villa Ballester | Por Mauricio Luna https://t.co/QMbNEQXm5n,@usuario Le pegan un tiro en la cabeza y chau gordita...,True,1,0,1,"El texto incita a la violencia contra una mujer, mencionando su aspecto físico (gordita) y sugiriendo que merece ser asesinada. Por lo tanto, la respuesta final es ""mujer"".","El texto celebra la idea de que la mujer involucrada en el incidente de Villa Ballester sea asesinada por la policía. Además, se refiere a ella como ""gordita"", lo que implica un juicio despectivo sobre su peso. La respuesta final es ""mujer"".",False
382046,Qué hubiese pasado en otros países con la mujer que mordió y arrojó gas pimienta a los policías en Villa Ballester | Por Mauricio Luna https://t.co/QMbNEQXm5n,@usuario No sale más ... pero primero una buena salsa picante!,False,0,0,1,"El comentario hace referencia a una mujer que cometió un acto violento contra la policía, pero sin manifestar un discurso de odio hacia las mujeres en general. Por lo tanto, la respuesta final es ""nada"".","El texto hace un comentario despectivo sobre la mujer que atacó a los policías, sugiriendo que merece un castigo violento. La respuesta final es ""mujer"".",False
402601,Keira Knightley no volverá a filmar escenas de sexo dirigidas por hombres https://t.co/7Lz9Wbjhds,"@usuario Que diferencia hay que te filme garchando un hombre o una mujer? 

Si lo hace con una directora, es un parche empoderado?",False,0,0,1,"El texto cuestiona la decisión de Keira Knightley de no filmar escenas de sexo dirigidas por hombres y utiliza un tono provocador al mencionar la palabra ""garchando"". Si bien puede ser considerado despectivo y/o irrespetuoso, no contiene discurso de odio hacia ninguna de las características protegidas mencionadas. La respuesta final es ""nada"".","El texto critica la decisión de Keira Knightley de no filmar escenas de sexo dirigidas por hombres. El comentario es sexista, ya que implica que no hay diferencia entre ser dirigida por un hombre o una mujer. La respuesta final es ""mujer"".",True
343209,"En medio de la cuarentena por el coronavirus, el Gobierno avanza con un impuesto a los abonos de Netflix https://t.co/giB8KkDpa2","@usuario ESTE TÍTERE ES LO MÁS HDRMP....TODAVÍA QUE MANTENEMOS A SUS PARÁSITOS K Y PLANEROS QUIERE SACARNOS MÁS PLATA....
TITERE CON YEGUA LINDA JUNTA!!!",True,0,0,0,"El texto contiene insultos como ""hdrmp"" y ""títere"", así como una alusión crítica a los adherentes del kirchnerismo (parásitos K y planeros). Sin embargo, no se menciona ninguna característica protegida en el mensaje, por lo que la respuesta final es ""nada"".","El texto se refiere al gobierno como ""títere"" y a los beneficiarios de planes sociales como ""parásitos"" y ""pleneros"". Esto muestra un desprecio hacia las clases bajas que requieren de la asistencia estatal. La respuesta final es ""clase"".",True
405855,"Perfil: quién es Brenda Madrid, la jueza suplente que sobreseyó a Pablo Moyano https://t.co/npQBNktuix https://t.co/BLaMzSO17U",@usuario Pero mírale la cara !!! Que podías esperar de esto,False,0,0,1,"El tweet no contiene discurso de odio, ya que se refiere a la apariencia física de Brenda Madrid de manera despectiva pero no menciona ninguna característica protegida. La respuesta final es ""nada"".","El texto critica a la jueza suplente Brenda Madrid por su apariencia física. La respuesta final es ""mujer"".",False
371703,Rosario: para sacar una licencia de conducir habrá que hacer un curso de perspectiva de género https://t.co/Lb2hXoGZ3K,@usuario Jajajajajajajajaja que carajos tiene que ver? Es como que para estudiar cocina tenga que hacer un curso sobre perspectiva de bordados!,False,1,0,1,"El texto muestra una clara resistencia a la inclusión de la perspectiva de género en un curso de licencia de conducir, considerándolo innecesario y hasta ridículo. Aunque no incluya un discurso de odio directamente contra alguna característica protegida, sí refleja una actitud de rechazo o desdén hacia la perspectiva de género, que es una manera de perpetuar la discriminación de género. Por lo tanto, la respuesta es ""mujer"".","El texto critica la necesidad de un curso de perspectiva de género para obtener una licencia de conducir. Esto muestra un desprecio hacia la perspectiva de género y hacia las mujeres. La respuesta final es ""mujer"".",False
376051,"La pareja de Lázaro Báez contó cómo lo esperaba adentro del country: ""Lo que le hicieron fue indignante"" https://t.co/5k4aJTsFq5","@usuario Más fea imposible no?

Fuera de joda, estan todos los medios defendiendo a Lázaro. 

Todo al reves.
Todos los días al reves.",True,0,0,0,"El texto se refiere al aspecto físico de la pareja de Lázaro Báez, llamándola ""fea"". Aunque es un comentario despectivo, no se dirige a ninguna característica protegida en particular. La respuesta final es ""nada"".",El texto critica a la pareja de Lázaro Báez por su aspecto físico y acusa a los medios de defenderlo. No hace ninguna alusión a una característica protegida. La respuesta final es 'nada'.,True
372948,"Hugo Moyano respaldó al Gobierno, criticó a Macri y minimizó las marchas de “mujeres bien vestidas y alimentadas” https://t.co/ZGQQ1DUaZi",@usuario Sin definición!!!,False,1,0,0,"El texto menciona de manera despectiva a las ""mujeres bien vestidas y alimentadas"", sugiriendo que las mujeres que participan en marchas en contra del Gobierno no representan a la mayoría de la población. Aunque no utiliza un lenguaje agresivo, refleja prejuicio y desprecio hacia un grupo específico por su condición social y de género. La respuesta final es ""mujer, clase"".",El texto critica a Hugo Moyano por no tener una postura clara. No hace ninguna alusión a una característica protegida. La respuesta final es 'nada'.,False
375684,Elecciones en Bolivia: retienen en el aeropuerto a un diputado argentino https://t.co/LtRkkYVAto,@usuario @usuario Los zurdos no son bienvenidos y si no les gusta que se larguen no son veedores solo vienen a convulsionar y distorsionar los hechos,False,0,0,1,"El texto contiene un rechazo hacia quienes son identificados como ""zurdos"" (izquierdistas) y sugiere que no son bienvenidos. Aunque no se menciona ninguna característica protegida específica, el término ""zurdos"" puede ser utilizado de manera despectiva para referirse a personas con ciertas tendencias políticas y generar odio hacia ellas. La respuesta final es ""nada, racismo"".","El texto muestra un rechazo hacia las personas de ideología política de izquierda, llamándolos ""zurdos"". La respuesta final es ""mujer"" porque el término ""zurdos"" es utilizado como un insulto contra las personas de izquierda.",True
379273,"Alberto Fernández: ""Las mujeres mueven el mundo, pero algunos hombres las ayudamos a hacerlo"" https://t.co/IwCw2rv5z6 https://t.co/29vnBw04Sv",@usuario hombre grande y pollerudo...No te privas de nada Alverso,False,0,0,1,"El texto contiene un insulto hacia la masculinidad de Alberto Fernández, utilizando ""pollerudo"" de manera despectiva. A pesar de mencionar al presidente, no se presenta discurso de odio hacia ninguna característica protegida. La respuesta final es ""nada"".","El texto se refiere al tamaño del pene del presidente Alberto Fernández, lo que es un comentario sexista y despectivo. La respuesta final es ""mujer"".",True
349500,Los fans de Florencia Kirchner le piden casamiento por Instagram https://t.co/t0zMcHf8g8 https://t.co/D7wG8EDOBi,@usuario Hdp tienen que tener estomago para querer casarse con terrible adefesio,True,1,0,1,"La respuesta final es ""mujer"". El texto insulta a Florencia Kirchner llamándola ""terrible adefesio"", lo cual denigra su apariencia física de manera despectiva.","El texto se refiere a Florencia Kirchner como ""terrible adefesio"", un insulto que denigra su apariencia física. La respuesta final es ""mujer"".",True
328883,"El desesperado pedido de Actrices Argentinas ante la violencia de género en cuarentena: ""Es urgente"" https://t.co/ARA0WcCFw3",@usuario Che se acuerdan de Natacha jaiit dijo muchas verdades y la mataron era colega de ustedes y nunca más vi a ninguna pidiendo justicia por favor no son defensoras ni siquiera de los suyos pidan justicia por lo que está mal en general,False,0,0,1,"El texto alude a un reclamo hacia Actrices Argentinas por no haber defendido a Natacha Jaitt y otras víctimas, sugiriendo que no son verdaderas defensoras de la justicia. Aunque es crítico, no contiene discurso de odio hacia ninguna característica protegida. La respuesta final es ""nada"".","El texto critica a Actrices Argentinas por no haber pedido justicia por Natacha Jaitt, una actriz que murió en circunstancias sospechosas. El texto sugiere que las actrices no defienden a sus colegas y que solo deberían hablar en contra de la violencia de género si lo hacen por todos los casos de injusticia. La respuesta final es 'mujer'.",False
356128,"Beatriz Sarlo: ""Me equivoqué con Cristina Kirchner y Alberto Fernández"" https://t.co/ACw8PTuCq2 https://t.co/sbo1b6ez6t",@usuario Hace 60 años que vive equivocada Sarlo. Todavía la siguen señalando como intelectual a esta vieja siniestra?,False,0,0,1,"El texto hace alusión al aspecto físico y a la edad de Beatriz Sarlo, utilizando términos despectivos y discriminatorios como ""vieja siniestra"". A pesar de no hacer referencia a una característica protegida directamente, el contenido del mensaje es insultante y despectivo. La respuesta final es ""nada"".","El texto critica a Beatriz Sarlo por sus opiniones políticas y la desprecia por su edad. La respuesta final es ""mujer"".",False
349510,Los fans de Florencia Kirchner le piden casamiento por Instagram https://t.co/t0zMcHf8g8 https://t.co/D7wG8EDOBi,@usuario Billetera mata .....,False,0,0,1,"El texto hace referencia a la expresión ""Billetera mata galán"", que implica que el dinero es más importante que el romance. Aunque es una expresión machista, no contiene discurso de odio hacia ninguna característica protegida. La respuesta final es ""nada"".",El texto sugiere que Florencia Kirchner está con su pareja por interés económico. Esto es un comentario sexista y despectivo. La respuesta final es 'mujer'.,False
388875,“La China de Xi Jinping está redoblando el genocidio” https://t.co/MMsRL2AdeK,@usuario Que te extraña de un país comunista,False,1,0,0,"La respuesta es ""nada"". Aunque el tweet contiene críticas hacia un país (China) y un sistema político (comunismo), no hay discursos de odio ni expresiones de rechazo irracional hacia una característica protegida como mujer, lgbti, racismo o clase.","El texto muestra un desprecio hacia los países comunistas, pero no hace ninguna alusión a una característica protegida. La respuesta final es 'nada'.",False
404363,Británica llegó a Perú por 10 días y se quedó por amor: vive sin agua potable y entre insectos #AMiNoMeImportaElDinero #TengoLoQueYoMásQuieroAMiLado #ElAmorLeGanaATodo? #ConocéLaHistoria!!! https://t.co/1AvKrD7OJb,"@usuario El peruca le dio pa qué tenga pa qué guarde ,te puede faltar agua ,pero Milk seguro que no  ....🤣🤣",True,0,0,1,"El texto hace alusión de forma despectiva a los peruanos (""peruca"") y a una relación amorosa con una mujer extranjera, sugiriendo que el peruano la mantiene económicamente. Aunque es un comentario con tintes discriminatorios, no incluye ninguna característica protegida en el discurso. Por lo tanto, la respuesta final es ""nada"".","El texto se burla de la situación de la mujer británica, sugiriendo que el hombre peruano con el que está le da dinero para comprar leche. Esto es sexista y despectivo. La respuesta final es ""mujer"".",True
